calweek,Cluster/Country/Region,SubCluster,brand,dc,TimeSeries_Key,Quantity,Ensemble_Predicted
202237,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1721.0,
202238,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1677.0,
202239,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1731.0,
202240,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1673.0,
202241,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1664.0,
202242,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1633.0,
202243,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1693.0,
202244,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1693.0,
202245,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1759.0,
202246,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1710.0,
202247,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1703.0,
202248,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1724.0,
202249,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1692.0,
202250,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1625.0,
202251,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1662.0,
202252,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1764.0,
202301,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1732.0,
202302,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1723.0,
202303,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1770.0,
202304,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1687.0,
202305,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1734.0,
202306,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1769.0,
202307,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1713.0,
202308,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1677.0,
202309,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1718.0,
202310,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1689.0,
202311,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1699.0,
202312,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1696.0,
202313,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1623.0,
202314,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1615.0,
202315,US,SC2,BRANDB,DC3,PRDCT4_CUSTL,1704.0,
202001,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1705.0,
202002,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1746.0,
202003,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1701.0,
202004,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1732.0,
202005,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1674.0,
202006,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1666.0,
202007,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1684.0,
202008,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1670.0,
202009,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1665.0,
202010,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1678.0,
202011,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1622.0,
202012,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1725.0,
202013,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1748.0,
202014,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1715.0,
202015,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1666.0,
202016,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1719.0,
202017,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1676.0,
202018,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1710.0,
202019,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1700.0,
202020,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1681.0,
202021,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1738.0,
202022,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1699.0,
202023,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1726.0,
202024,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1661.0,
202025,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1732.0,
202026,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1659.0,
202027,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1742.0,
202028,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1654.0,
202029,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1738.0,
202030,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1671.0,
202031,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1712.0,
202032,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1679.0,
202033,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1755.0,
202034,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1726.0,
202035,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1794.0,
202036,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1669.0,
202037,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1700.0,
202038,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1658.0,
202039,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1670.0,
202040,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1712.0,
202041,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1731.0,
202042,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1684.0,
202043,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1685.0,
202044,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1790.0,
202045,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1741.0,
202046,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1728.0,
202047,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1659.0,
202048,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1708.0,
202049,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1697.0,
202050,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1779.0,
202051,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1702.0,
202052,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1689.0,
202101,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1696.0,
202102,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1728.0,
202103,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1696.0,
202104,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1726.0,
202105,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1744.0,
202106,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1673.0,
202107,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1671.0,
202108,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1774.0,
202109,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1682.0,
202110,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1640.0,
202111,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1695.0,
202112,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1653.0,
202113,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1653.0,
202114,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1735.0,
202115,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1652.0,
202116,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1724.0,
202117,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1675.0,
202118,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1692.0,
202119,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1678.0,
202120,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1686.0,
202121,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1670.0,
202122,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1754.0,
202123,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1672.0,
202124,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1713.0,
202125,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1711.0,
202126,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1659.0,
202127,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1694.0,
202128,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1778.0,
202129,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1680.0,
202130,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1694.0,
202131,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1742.0,
202132,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1686.0,
202133,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1677.0,
202134,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1773.0,
202135,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1635.0,
202136,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1691.0,
202137,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1705.0,
202138,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1686.0,
202139,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1720.0,
202140,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1680.0,
202141,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1691.0,
202142,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1672.0,
202143,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1688.0,
202144,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1679.0,
202145,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1706.0,
202146,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1689.0,
202147,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1654.0,
202148,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1712.0,
202149,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1627.0,
202150,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1729.0,
202151,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1718.0,
202152,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1676.0,
202201,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1707.0,
202202,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1729.0,
202203,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1660.0,
202204,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1751.0,
202205,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1661.0,
202206,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1682.0,
202207,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1736.0,
202208,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1682.0,
202209,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1684.0,
202210,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1704.0,
202211,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1631.0,
202212,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1786.0,
202213,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1742.0,
202214,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1704.0,
202215,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1706.0,
202216,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1669.0,
202217,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1731.0,
202218,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1714.0,
202219,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1720.0,
202220,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1724.0,
202221,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1734.0,
202222,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1654.0,
202223,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1701.0,
202224,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1702.0,
202225,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1739.0,
202226,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1650.0,
202227,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1663.0,
202228,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1744.0,
202229,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1694.0,
202230,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1709.0,
202231,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1710.0,
202232,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1667.0,
202233,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1771.0,
202234,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1686.0,
202235,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1683.0,
202236,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1774.0,
202237,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1757.0,
202238,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1727.0,
202239,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1637.0,
202240,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1702.0,
202241,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1638.0,
202242,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1740.0,
202243,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1773.0,
202244,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1666.0,
202245,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1656.0,
202246,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1699.0,
202247,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1674.0,
202248,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1656.0,
202249,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1652.0,
202250,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1718.0,
202251,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1655.0,
202252,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1719.0,
202301,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1712.0,
202302,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1731.0,
202303,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1658.0,
202304,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1698.0,
202305,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1672.0,
202306,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1650.0,
202307,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1681.0,
202308,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1695.0,
202309,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1750.0,
202310,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1786.0,
202311,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1714.0,
202312,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1668.0,
202313,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1755.0,
202314,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1684.0,
202315,US,SC2,BRANDB,DC3,PRDCT4_CUSTM,1659.0,
202001,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1662.0,
202002,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1747.0,
202003,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1687.0,
202004,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1673.0,
202005,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1660.0,
202006,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1739.0,
202007,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1707.0,
202008,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1732.0,
202009,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1737.0,
202010,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1723.0,
202011,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1711.0,
202012,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1710.0,
202013,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1707.0,
202014,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1698.0,
202015,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1760.0,
202016,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1707.0,
202017,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1637.0,
202018,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1735.0,
202019,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1745.0,
202020,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1667.0,
202021,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1704.0,
202022,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1692.0,
202023,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1718.0,
202024,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1677.0,
202025,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1666.0,
202026,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1743.0,
202027,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1675.0,
202028,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1693.0,
202029,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1750.0,
202030,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1770.0,
202031,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1733.0,
202032,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1721.0,
202033,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1691.0,
202034,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1625.0,
202035,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1692.0,
202036,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1752.0,
202037,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1721.0,
202038,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1733.0,
202039,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1611.0,
202040,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1679.0,
202041,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1756.0,
202042,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1624.0,
202043,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1662.0,
202044,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1739.0,
202045,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1675.0,
202046,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1662.0,
202047,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1741.0,
202048,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1677.0,
202049,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1761.0,
202050,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1724.0,
202051,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1718.0,
202052,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1638.0,
202101,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1751.0,
202102,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1708.0,
202103,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1655.0,
202104,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1687.0,
202105,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1699.0,
202106,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1732.0,
202107,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1694.0,
202108,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1707.0,
202109,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1778.0,
202110,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1713.0,
202111,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1761.0,
202112,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1688.0,
202113,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1602.0,
202114,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1776.0,
202115,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1733.0,
202116,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1727.0,
202117,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1734.0,
202118,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1693.0,
202119,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1698.0,
202120,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1706.0,
202121,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1685.0,
202122,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1728.0,
202123,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1682.0,
202124,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1716.0,
202125,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1728.0,
202126,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1709.0,
202127,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1645.0,
202128,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1682.0,
202129,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1712.0,
202130,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1685.0,
202131,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1670.0,
202132,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1723.0,
202133,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1675.0,
202134,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1652.0,
202135,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1668.0,
202136,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1810.0,
202137,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1744.0,
202138,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1612.0,
202139,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1770.0,
202140,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1652.0,
202141,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1787.0,
202142,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1702.0,
202143,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1719.0,
202144,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1667.0,
202145,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1729.0,
202146,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1640.0,
202147,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1656.0,
202148,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1722.0,
202149,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1668.0,
202150,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1754.0,
202151,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1651.0,
202152,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1726.0,
202201,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1757.0,
202202,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1674.0,
202203,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1695.0,
202204,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1702.0,
202205,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1683.0,
202206,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1784.0,
202207,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1642.0,
202208,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1680.0,
202209,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1631.0,
202210,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1715.0,
202211,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1715.0,
202212,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1689.0,
202213,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1706.0,
202214,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1661.0,
202215,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1712.0,
202216,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1719.0,
202217,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1644.0,
202218,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1718.0,
202219,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1745.0,
202220,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1696.0,
202221,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1649.0,
202222,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1734.0,
202223,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1671.0,
202224,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1728.0,
202225,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1712.0,
202226,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1733.0,
202227,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1716.0,
202228,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1623.0,
202229,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1670.0,
202230,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1749.0,
202231,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1660.0,
202232,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1736.0,
202233,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1735.0,
202234,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1755.0,
202235,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1675.0,
202236,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1651.0,
202237,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1692.0,
202238,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1685.0,
202239,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1700.0,
202240,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1752.0,
202241,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1654.0,
202242,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1737.0,
202243,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1626.0,
202244,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1668.0,
202245,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1674.0,
202246,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1677.0,
202247,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1715.0,
202248,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1617.0,
202249,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1723.0,
202250,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1660.0,
202251,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1712.0,
202252,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1690.0,
202301,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1780.0,
202302,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1750.0,
202303,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1647.0,
202304,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1707.0,
202305,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1617.0,
202306,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1678.0,
202307,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1723.0,
202308,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1633.0,
202309,US,SC2,BRANDB,DC4,PRDCT4_CUSTX,1713.0,
